index,symbol,date,field,method,repaired_value,confidence,note
2991,FUT9,2024-02-22 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 81875.00, no clean past neighbors"
3002,FUT9,2024-02-23 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 81825.00, no clean past neighbors"
3013,FUT9,2024-02-26 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 81950.00, no clean past neighbors"
3024,FUT9,2024-02-27 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 82225.00, no clean past neighbors"
3035,FUT9,2024-02-28 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 82225.00, no clean past neighbors"
3046,FUT9,2024-02-29 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 82950.00, no clean past neighbors"
3057,FUT9,2024-03-01 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 82950.00, no clean past neighbors"
3068,FUT9,2024-03-04 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83025.00, no clean past neighbors"
3079,FUT9,2024-03-05 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83025.00, no clean past neighbors"
3090,FUT9,2024-03-06 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83025.00, no clean past neighbors"
3112,FUT9,2024-03-08 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83025.00, no clean past neighbors"
3145,FUT9,2024-03-13 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83650.00, no clean past neighbors"
3156,FUT9,2024-03-14 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83650.00, no clean past neighbors"
3167,FUT9,2024-03-15 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83600.00, no clean past neighbors"
3200,FUT9,2024-03-20 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83775.00, no clean past neighbors"
3211,FUT9,2024-03-21 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83800.00, no clean past neighbors"
3222,FUT9,2024-03-22 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83800.00, no clean past neighbors"
3244,FUT9,2024-03-26 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84525.00, no clean past neighbors"
3255,FUT9,2024-03-27 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84525.00, no clean past neighbors"
3288,FUT9,2024-04-02 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84400.00, no clean past neighbors"
3300,FUT9,2024-04-03 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84400.00, no clean past neighbors"
3311,FUT9,2024-04-04 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 85000.00, no clean past neighbors"
3323,FUT9,2024-04-05 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 85100.00, no clean past neighbors"
3334,FUT9,2024-04-08 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 85100.00, no clean past neighbors"
3345,FUT9,2024-04-09 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84850.00, no clean past neighbors"
3356,FUT9,2024-04-10 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84100.00, no clean past neighbors"
3368,FUT9,2024-04-11 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 84700.00, no clean past neighbors"
3379,FUT9,2024-04-12 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 83575.00, no clean past neighbors"
3440,FUT9,2024-04-22 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 87450.00, no clean past neighbors"
3501,FUT9,2024-04-30 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 88450.00, no clean past neighbors"
3555,FUT9,2024-05-07 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 88.40, no clean past neighbors"
4717,FUT9,2024-10-16 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.4,medium,"Old value: 71850.00, used 5 past neighbors"
4726,FUT9,2024-10-17 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,79.5625,medium,"Old value: 71500.00, used 4 past neighbors"
4735,FUT9,2024-10-18 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 71500.00, used 3 past neighbors"
4744,FUT9,2024-10-21 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 72050.00, used 2 past neighbors"
4753,FUT9,2024-10-22 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 71750.00, used 1 past neighbors"
4762,FUT9,2024-10-23 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 71750.00, no clean past neighbors"
4771,FUT9,2024-10-24 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72400.00, no clean past neighbors"
4780,FUT9,2024-10-25 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72400.00, no clean past neighbors"
4798,FUT9,2024-10-29 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 71700.00, no clean past neighbors"
4807,FUT9,2024-10-30 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 71700.00, no clean past neighbors"
4834,FUT9,2024-11-04 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72200.00, no clean past neighbors"
4843,FUT9,2024-11-05 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72200.00, no clean past neighbors"
4852,FUT9,2024-11-06 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72075.00, no clean past neighbors"
4861,FUT9,2024-11-07 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72075.00, no clean past neighbors"
4888,FUT9,2024-11-12 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72375.00, no clean past neighbors"
4897,FUT9,2024-11-13 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72375.00, no clean past neighbors"
4915,FUT9,2024-11-15 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 71850.00, no clean past neighbors"
4924,FUT9,2024-11-18 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72100.00, no clean past neighbors"
4933,FUT9,2024-11-19 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72100.00, no clean past neighbors"
4943,FUT9,2024-11-20 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72625.00, no clean past neighbors"
4954,FUT9,2024-11-21 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72775.00, no clean past neighbors"
4965,FUT9,2024-11-22 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72775.00, no clean past neighbors"
4987,FUT9,2024-11-26 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72700.00, no clean past neighbors"
4998,FUT9,2024-11-27 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72700.00, no clean past neighbors"
5009,FUT9,2024-11-29 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73050.00, no clean past neighbors"
5020,FUT9,2024-12-02 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73000.00, no clean past neighbors"
5031,FUT9,2024-12-03 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72900.00, no clean past neighbors"
5042,FUT9,2024-12-04 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 72900.00, no clean past neighbors"
5064,FUT9,2024-12-06 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73450.00, no clean past neighbors"
5075,FUT9,2024-12-09 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73925.00, no clean past neighbors"
5086,FUT9,2024-12-10 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73925.00, no clean past neighbors"
5118,FUT9,2024-12-13 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 73550.00, no clean past neighbors"
5137,FUT9,2024-12-17 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 76575.00, no clean past neighbors"
5146,FUT9,2024-12-18 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 76575.00, no clean past neighbors"
5155,FUT9,2024-12-19 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 75950.00, no clean past neighbors"
5164,FUT9,2024-12-20 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 75950.00, no clean past neighbors"
5199,FUT9,2024-12-27 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77250.00, no clean past neighbors"
5208,FUT9,2024-12-30 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77000.00, no clean past neighbors"
5217,FUT9,2024-12-31 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 76125.00, no clean past neighbors"
5244,FUT9,2025-01-06 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 76600.00, no clean past neighbors"
5254,FUT9,2025-01-07 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77600.00, no clean past neighbors"
5264,FUT9,2025-01-08 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77600.00, no clean past neighbors"
5273,FUT9,2025-01-09 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77700.00, no clean past neighbors"
5282,FUT9,2025-01-10 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 77750.00, no clean past neighbors"
5292,FUT9,2025-01-13 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 78025.00, no clean past neighbors"
5302,FUT9,2025-01-14 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 78.25, no clean past neighbors"
324,FUT1,2023-02-21 00:00:00,Volume,vol_oi_mismatch_backward,3085.0,low,Vol/OI ratio outlier: 33.85x vs 0.22x
378,FUT1,2023-03-01 00:00:00,Open Interest,vol_oi_mismatch_backward,95746.0,low,Vol/OI ratio outlier: 0.00x vs 0.22x
618,FUT1,2023-03-31 00:00:00,Open Interest,vol_oi_mismatch_backward,29489.0,low,Vol/OI ratio outlier: 0.00x vs 0.38x
1298,FUT1,2023-06-29 00:00:00,Volume,vol_oi_mismatch_backward,8455.0,low,Vol/OI ratio outlier: 16.09x vs 0.41x
1530,FUT1,2023-07-28 00:00:00,Volume,vol_oi_mismatch_backward,8371.0,low,Vol/OI ratio outlier: 17.36x vs 0.37x
1802,FUT1,2023-09-05 00:00:00,Open Interest,vol_oi_mismatch_backward,79447.0,low,Vol/OI ratio outlier: 0.02x vs 0.27x
2115,FUT1,2023-10-16 00:00:00,Volume,vol_oi_mismatch_backward,4217.0,low,Vol/OI ratio outlier: 0.02x vs 0.37x
2905,FUT1,2024-02-12 00:00:00,Volume,vol_oi_mismatch_backward,9920.0,low,Vol/OI ratio outlier: 35.36x vs 0.42x
3855,FUT1,2024-06-18 00:00:00,Open Interest,vol_oi_mismatch_backward,13542.0,low,Vol/OI ratio outlier: 0.03x vs 0.40x
3899,FUT1,2024-06-26 00:00:00,Open Interest,vol_oi_mismatch_backward,24156.0,low,Vol/OI ratio outlier: 0.03x vs 0.39x
4119,FUT1,2024-07-26 00:00:00,Open Interest,vol_oi_mismatch_backward,41974.0,low,Vol/OI ratio outlier: 0.00x vs 0.41x
4357,FUT1,2024-08-28 00:00:00,Open Interest,vol_oi_mismatch_backward,105924.0,low,Vol/OI ratio outlier: 0.00x vs 0.30x
4483,FUT1,2024-09-17 00:00:00,Open Interest,vol_oi_mismatch_backward,60050.0,low,Vol/OI ratio outlier: 0.01x vs 0.27x
4835,FUT1,2024-11-05 00:00:00,Volume,vol_oi_mismatch_backward,29476.0,low,Vol/OI ratio outlier: 2.98x vs 0.19x
6094,FUT1,2025-05-02 00:00:00,Volume,vol_oi_mismatch_backward,853.0,low,Vol/OI ratio outlier: 17.95x vs 0.20x
6390,FUT1,2025-06-10 00:00:00,Volume,vol_oi_mismatch_backward,8442.0,low,Vol/OI ratio outlier: 20.85x vs 0.33x
98,FUT10,2023-01-18 00:00:00,Volume,vol_oi_mismatch_backward,105.0,low,Vol/OI ratio outlier: 4.01x vs 0.38x
118,FUT10,2023-01-20 00:00:00,Volume,vol_oi_mismatch_backward,1248.5495378448188,low,Vol/OI ratio outlier: 0.02x vs 3.99x
148,FUT10,2023-01-25 00:00:00,Volume,vol_oi_mismatch_backward,1248.5495378448188,low,Vol/OI ratio outlier: 0.04x vs 2.18x
278,FUT10,2023-02-13 00:00:00,Volume,vol_oi_mismatch_backward,154.0,low,Vol/OI ratio outlier: 0.02x vs 0.24x
861,FUT10,2023-05-04 00:00:00,Volume,vol_oi_mismatch_backward,41.0,low,Vol/OI ratio outlier: 0.01x vs 0.09x
871,FUT10,2023-05-05 00:00:00,Volume,vol_oi_mismatch_backward,41.0,low,Vol/OI ratio outlier: 0.01x vs 0.09x
930,FUT10,2023-05-15 00:00:00,Open Interest,vol_oi_mismatch_backward,379.0,low,Vol/OI ratio outlier: 0.51x vs 0.08x
942,FUT10,2023-05-16 00:00:00,Open Interest,vol_oi_mismatch_backward,379.0,low,Vol/OI ratio outlier: 0.46x vs 0.08x
1002,FUT10,2023-05-23 00:00:00,Volume,vol_oi_mismatch_backward,17.0,low,Vol/OI ratio outlier: 0.90x vs 0.08x
1084,FUT10,2023-06-02 00:00:00,Volume,vol_oi_mismatch_backward,17.0,low,Vol/OI ratio outlier: 6.37x vs 0.08x
1192,FUT10,2023-06-15 00:00:00,Volume,vol_oi_mismatch_backward,37.0,low,Vol/OI ratio outlier: 0.00x vs 0.15x
1239,FUT10,2023-06-22 00:00:00,Volume,vol_oi_mismatch_backward,22.0,low,Vol/OI ratio outlier: 0.02x vs 0.15x
1359,FUT10,2023-07-07 00:00:00,Volume,vol_oi_mismatch_backward,16.0,low,Vol/OI ratio outlier: 24.29x vs 0.11x
1713,FUT10,2023-08-22 00:00:00,Volume,vol_oi_mismatch_backward,40.0,low,Vol/OI ratio outlier: 0.01x vs 0.07x
1783,FUT10,2023-08-31 00:00:00,Volume,vol_oi_mismatch_backward,18.0,low,Vol/OI ratio outlier: 0.00x vs 0.07x
1813,FUT10,2023-09-06 00:00:00,Volume,vol_oi_mismatch_backward,14.0,low,Vol/OI ratio outlier: 0.01x vs 0.07x
2072,FUT10,2023-10-10 00:00:00,Open Interest,vol_oi_mismatch_backward,394.0,low,Vol/OI ratio outlier: 0.00x vs 0.05x
2152,FUT10,2023-10-20 00:00:00,Open Interest,vol_oi_mismatch_backward,539.0,low,Vol/OI ratio outlier: 0.31x vs 0.04x
2727,FUT10,2024-01-17 00:00:00,Open Interest,vol_oi_mismatch_backward,15.0,low,Vol/OI ratio outlier: 0.94x vs 0.11x
2737,FUT10,2024-01-18 00:00:00,Open Interest,vol_oi_mismatch_backward,15.0,low,Vol/OI ratio outlier: 0.76x vs 0.14x
3401,FUT10,2024-04-17 00:00:00,Open Interest,vol_oi_mismatch_backward,8.0,low,Vol/OI ratio outlier: 0.02x vs 0.27x
3421,FUT10,2024-04-19 00:00:00,Open Interest,vol_oi_mismatch_backward,8.0,low,Vol/OI ratio outlier: 0.04x vs 0.26x
3482,FUT10,2024-04-29 00:00:00,Open Interest,vol_oi_mismatch_backward,1277.0,low,Vol/OI ratio outlier: 0.01x vs 0.22x
3523,FUT10,2024-05-03 00:00:00,Open Interest,vol_oi_mismatch_backward,1370.0,low,Vol/OI ratio outlier: 0.02x vs 0.21x
3623,FUT10,2024-05-16 00:00:00,Volume,vol_oi_mismatch_backward,45.0,low,Vol/OI ratio outlier: 0.01x vs 0.15x
3675,FUT10,2024-05-23 00:00:00,Volume,vol_oi_mismatch_backward,15.0,low,Vol/OI ratio outlier: 0.01x vs 0.08x
4012,FUT10,2024-07-12 00:00:00,Volume,vol_oi_mismatch_backward,43.0,low,Vol/OI ratio outlier: 0.51x vs 0.04x
4023,FUT10,2024-07-15 00:00:00,Volume,vol_oi_mismatch_backward,43.0,low,Vol/OI ratio outlier: 0.46x vs 0.05x
4087,FUT10,2024-07-23 00:00:00,Open Interest,vol_oi_mismatch_backward,383.0,low,Vol/OI ratio outlier: 0.00x vs 0.10x
4263,FUT10,2024-08-14 00:00:00,Volume,vol_oi_mismatch_backward,93.0,low,Vol/OI ratio outlier: 0.01x vs 0.14x
4348,FUT10,2024-08-27 00:00:00,Volume,vol_oi_mismatch_backward,19.0,low,Vol/OI ratio outlier: 0.00x vs 0.12x
4464,FUT10,2024-09-13 00:00:00,Open Interest,vol_oi_mismatch_backward,35.0,low,Vol/OI ratio outlier: 0.01x vs 0.12x
4538,FUT10,2024-09-24 00:00:00,Volume,vol_oi_mismatch_backward,15.0,low,Vol/OI ratio outlier: 0.75x vs 0.14x
4636,FUT10,2024-10-07 00:00:00,Volume,vol_oi_mismatch_backward,7.0,low,Vol/OI ratio outlier: 1.53x vs 0.03x
5022,FUT10,2024-12-03 00:00:00,Volume,vol_oi_mismatch_backward,5.0,low,Vol/OI ratio outlier: 0.37x vs 0.02x
5033,FUT10,2024-12-04 00:00:00,Volume,vol_oi_mismatch_backward,13.0,low,Vol/OI ratio outlier: 0.44x vs 0.02x
6221,FUT10,2025-05-19 00:00:00,Volume,vol_oi_mismatch_backward,62.0,low,Vol/OI ratio outlier: 0.40x vs 0.07x
6276,FUT10,2025-05-27 00:00:00,Volume,vol_oi_mismatch_backward,55.0,low,Vol/OI ratio outlier: 0.60x vs 0.07x
6547,FUT10,2025-07-01 00:00:00,Open Interest,vol_oi_mismatch_backward,538.0,low,Vol/OI ratio outlier: 0.00x vs 0.06x
6681,FUT10,2025-07-18 00:00:00,Open Interest,vol_oi_mismatch_backward,669.0,low,Vol/OI ratio outlier: 0.64x vs 0.05x
921,FUT11,2023-05-12 00:00:00,Open Interest,vol_oi_mismatch_backward,113.0,low,Vol/OI ratio outlier: 0.00x vs 0.20x
1121,FUT11,2023-06-07 00:00:00,Volume,vol_oi_mismatch_backward,9.0,low,Vol/OI ratio outlier: 18.13x vs 0.20x
1145,FUT11,2023-06-09 00:00:00,Volume,vol_oi_mismatch_backward,21.0,low,Vol/OI ratio outlier: 1.94x vs 0.20x
1336,FUT11,2023-07-05 00:00:00,Volume,vol_oi_mismatch_backward,48.0,low,Vol/OI ratio outlier: 0.03x vs 0.29x
1348,FUT11,2023-07-06 00:00:00,Volume,vol_oi_mismatch_backward,22.0,low,Vol/OI ratio outlier: 0.02x vs 0.29x
1455,FUT11,2023-07-19 00:00:00,Volume,vol_oi_mismatch_backward,104.0,low,Vol/OI ratio outlier: 0.02x vs 0.31x
1565,FUT11,2023-08-02 00:00:00,Volume,vol_oi_mismatch_backward,34.0,low,Vol/OI ratio outlier: 0.01x vs 0.29x
3092,FUT11,2024-03-07 00:00:00,Volume,vol_oi_mismatch_backward,16.0,low,Vol/OI ratio outlier: 0.00x vs 0.10x
